Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,prob_take_rcc,prob_stay,eligible_for_1/4_monthly_income,eligible_for_1/3_monthly_income,severance_package,MonthlyIncome_category,MonthlyIncome_category_code,group_combined,severance_group,YearlyRate,role_Healthcare Representative,role_Human Resources,role_Laboratory Technician,role_Manager,role_Manufacturing Director,role_Research Director,role_Research Scientist,role_Sales Executive,role_Sales Representative,dept_Human Resources,dept_Research & Development,dept_Sales,employee_count,rcc_offer
40.0,Non-Travel,1151.0,9.0,5,Life Sciences,1,287,4,Male,63,2,2,4,Married,4876,14242,9,Y,No,14,3,4,80,1,5,5,1,3,2,0,2,0.012624549,0.987375451,3,0,18285.0,"(4648.0, 4978.0]",8,8,18,2157.5859222960003,0.012624549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012624549,0.0,1,1.0
47.0,Non-Travel,543.0,2.0,4,Marketing,1,1731,3,Male,87,3,2,2,Married,4978,3536,7,Y,No,11,3,4,80,1,4,3,1,1,0,0,0,0.110782371,0.889217629,1,0,16178.5,"(4648.0, 4978.0]",8,8,18,4700.717566272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110782371,0.0,0.0,0.0,0.110782371,1,1.0
43.0,Travel_Rarely,990.0,27.0,3,Technical Degree,1,1599,4,Male,87,4,1,2,Divorced,4876,5855,5,Y,No,12,3,3,80,1,8,0,3,6,4,0,2,0.122764879,0.877235121,6,0,21942.0,"(4648.0, 4978.0]",8,8,18,8625.460398539999,0.0,0.0,0.122764879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122764879,0.0,1,1.0
43.0,Travel_Rarely,177.0,8.0,3,Life Sciences,1,920,1,Female,55,3,2,2,Divorced,4765,23814,4,Y,No,21,4,3,80,1,4,2,4,1,0,0,0,0.010731065,0.989268935,1,0,15486.25,"(4648.0, 4978.0]",8,8,18,3066.59498292,0.0,0.0,0.0,0.0,0.010731065,0.0,0.0,0.0,0.0,0.0,0.010731065,0.0,1,1.0
30.0,Non-Travel,641.0,25.0,2,Technical Degree,1,475,4,Female,85,3,2,3,Married,4736,6069,7,Y,Yes,12,3,2,80,1,4,2,4,2,2,2,2,0.653371667,0.346628333,2,0,16576.0,"(4648.0, 4978.0]",8,8,18,47583.75176427601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653371667,0.0,0.0,0.0,0.653371667,1,1.0
,Travel_Frequently,467.0,7.0,3,Life Sciences,1,1507,3,Male,55,3,2,1,Single,4898,11827,0,Y,No,14,3,4,80,0,5,5,3,4,2,1,3,0.140458378,0.859541622,4,0,19592.0,"(4648.0, 4978.0]",8,8,18,19934.414839271998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140458378,0.0,0.0,0.0,0.140458378,1,1.0
37.0,Travel_Rarely,1225.0,10.0,2,Life Sciences,1,715,4,Male,80,4,1,4,Single,4680,15232,3,Y,No,17,3,1,80,0,4,2,3,1,0,0,0,0.071288243,0.928711757,1,0,15210.0,"(4648.0, 4978.0]",8,8,18,13030.350208512,0.0,0.0,0.0,0.0,0.0,0.0,0.071288243,0.0,0.0,0.0,0.071288243,0.0,1,1.0
45.0,Travel_Rarely,374.0,20.0,3,Life Sciences,1,2046,4,Female,50,3,2,3,Single,4850,23333,8,Y,No,15,3,3,80,0,8,3,3,5,3,0,1,0.11327797,0.88672203,5,0,20612.5,"(4648.0, 4978.0]",8,8,18,31717.37848812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11327797,0.0,0.0,0.0,0.11327797,1,1.0
47.0,Travel_Rarely,703.0,14.0,4,Marketing,1,728,4,Male,42,3,2,1,Single,4960,11825,2,Y,No,12,3,4,80,0,20,2,3,7,7,1,7,0.026557332,0.973442668,7,0,23560.0,"(4648.0, 4978.0]",8,8,18,3768.4854108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026557332,0.0,0.0,0.0,0.026557332,1,1.0
,Travel_Rarely,572.0,10.0,3,Medical,1,1836,3,Male,46,3,2,4,Single,4684,9125,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2,0.097375308,0.902624692,5,0,19907.0,"(4648.0, 4978.0]",8,8,18,10662.596226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097375308,0.0,0.0,0.0,0.097375308,1,1.0
34.0,Travel_Rarely,1326.0,,3,Other,1,1478,4,Male,81,1,2,1,Single,4759,15891,3,Y,No,18,3,4,80,0,15,2,3,13,9,3,12,0.107110246,0.892889754,10,3,30933.5,"(4648.0, 4978.0]",8,8,18,20425.067030232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107110246,0.0,0.0,0.0,0.107110246,1,1.0
36.0,Travel_Rarely,559.0,12.0,4,Life Sciences,1,1614,3,Female,76,3,2,3,Married,4663,12421,9,Y,Yes,12,3,2,80,2,7,2,3,3,2,1,1,0.263156161,0.736843839,3,0,17486.25,"(4648.0, 4978.0]",8,8,18,39223.952109372,0.0,0.0,0.0,0.0,0.263156161,0.0,0.0,0.0,0.0,0.0,0.263156161,0.0,1,1.0
36.0,Travel_Rarely,188.0,7.0,4,Other,1,949,2,Male,65,3,1,4,Single,4678,23293,2,Y,No,18,3,3,80,0,8,6,3,6,2,0,1,0.088471598,0.911528402,6,0,21051.0,"(4648.0, 4978.0]",8,8,18,24729.227186568,0.0,0.0,0.0,0.0,0.0,0.0,0.088471598,0.0,0.0,0.0,0.088471598,0.0,1,1.0
29.0,Travel_Frequently,461.0,1.0,3,Life Sciences,1,1753,4,Male,70,4,2,3,Single,6294,23060,8,Y,Yes,12,3,4,80,0,10,5,4,3,2,0,2,0.137869777,0.862130223,3,0,23602.5,"(6120.0, 6500.0]",12,12,4,38151.32469144,0.137869777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137869777,0.0,1,0.0
33.0,Travel_Rarely,1242.0,8.0,4,Life Sciences,1,1560,1,Male,46,3,2,1,Married,6392,10589,2,Y,No,13,3,4,80,1,8,6,1,2,2,2,2,0.080819598,0.919180402,2,0,22372.0,"(6120.0, 6500.0]",12,12,4,10269.584678664001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080819598,0.0,0.0,0.0,0.080819598,1,0.0
36.0,Travel_Rarely,1456.0,13.0,5,Marketing,1,1733,2,Male,96,2,2,1,Divorced,6134,8658,5,Y,Yes,13,3,2,80,3,16,3,3,2,2,2,2,0.24774574,0.75225426,2,0,21469.0,"(6120.0, 6500.0]",12,12,4,25739.79140304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24774574,0.0,0.0,0.0,0.24774574,1,0.0
34.0,Travel_Rarely,507.0,15.0,2,Medical,1,1356,3,Female,66,3,2,1,Single,6125,23553,1,Y,No,12,3,4,80,0,10,6,4,10,8,9,6,0.056657305,0.943342695,10,0,33687.5,"(6120.0, 6500.0]",12,12,4,16013.39405598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056657305,0.0,0.0,0.0,0.056657305,1,0.0
34.0,Travel_Rarely,970.0,8.0,2,Medical,1,757,2,Female,96,3,2,3,Single,6142,7360,3,Y,No,11,3,4,80,0,10,2,3,5,1,4,3,0.044807247,0.955192753,5,0,26103.5,"(6120.0, 6500.0]",12,12,4,3957.37605504,0.044807247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044807247,0.0,1,0.0
27.0,Travel_Rarely,1130.0,8.0,4,Marketing,1,458,2,Female,56,3,2,2,Married,6214,3415,1,Y,No,18,3,1,80,1,8,3,3,8,7,0,7,0.016269817,0.983730183,8,0,31070.0,"(6120.0, 6500.0]",12,12,4,666.73710066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016269817,0.0,0.0,0.0,0.016269817,1,0.0
34.0,Travel_Rarely,1111.0,8.0,2,Life Sciences,1,808,3,Female,93,3,2,1,Married,6500,13305,5,Y,No,17,3,2,80,1,6,1,3,3,2,1,2,0.061731481,0.938268519,3,0,24375.0,"(6120.0, 6500.0]",12,12,4,9856.048256459999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061731481,0.0,0.0,0.0,0.061731481,1,0.0
39.0,Travel_Rarely,141.0,,3,Human Resources,1,760,3,Female,44,4,2,2,Married,6389,18767,9,Y,No,15,3,3,80,1,12,3,1,8,3,3,6,0.044116951,0.955883049,8,0,31945.0,"(6120.0, 6500.0]",12,12,4,9935.313833004,0.0,0.044116951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044116951,0.0,0.0,1,0.0
40.0,Travel_Rarely,1202.0,2.0,1,Medical,1,1375,2,Female,89,4,2,3,Divorced,6377,13888,5,Y,No,20,4,2,80,3,15,0,3,12,11,11,8,0.001293707,0.998706293,10,2,39324.83333333333,"(6120.0, 6500.0]",12,12,4,215.60403379200002,0.001293707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001293707,0.0,1,0.0
31.0,Travel_Rarely,106.0,2.0,3,Human Resources,1,424,1,Male,62,2,2,1,Married,6410,17822,3,Y,No,12,3,4,80,0,9,1,3,2,2,1,0,0.05753913,0.94246087,2,0,22435.0,"(6120.0, 6500.0]",12,12,4,12305.54849832,0.0,0.05753913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05753913,0.0,0.0,1,0.0
56.0,Non-Travel,667.0,1.0,4,Life Sciences,1,2026,3,Male,57,3,2,3,Divorced,6306,26236,1,Y,No,21,4,1,80,1,13,2,2,13,12,1,9,0.000227004,0.999772996,10,3,40989.0,"(6120.0, 6500.0]",12,12,4,71.468123328,0.000227004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000227004,0.0,1,0.0
37.0,Travel_Rarely,342.0,16.0,4,Marketing,1,868,4,Male,66,2,2,3,Divorced,6334,24558,4,Y,No,19,3,4,80,2,9,2,3,1,0,0,0,0.035931152,0.964068848,1,0,20585.5,"(6120.0, 6500.0]",12,12,4,10588.766769792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035931152,0.0,0.0,0.0,0.035931152,1,0.0
39.0,Non-Travel,792.0,1.0,3,Life Sciences,1,1737,4,Male,77,3,2,4,Married,6472,8989,1,Y,Yes,15,3,4,80,1,9,2,3,9,8,5,8,0.007913926,0.992086074,9,0,33978.0,"(6120.0, 6500.0]",12,12,4,853.659369768,0.0,0.0,0.007913926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007913926,0.0,1,0.0
34.0,Travel_Rarely,304.0,2.0,3,Other,1,786,4,Male,60,3,2,4,Single,6274,18686,1,Y,No,22,4,3,80,0,6,5,3,6,5,1,4,0.018012897,0.981987103,6,0,28233.0,"(6120.0, 6500.0]",12,12,4,4039.0679201039998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018012897,0.0,0.0,0.0,0.018012897,1,0.0
36.0,Travel_Rarely,928.0,1.0,2,Life Sciences,1,857,2,Male,56,3,2,4,Married,6201,2823,1,Y,Yes,14,3,4,80,1,18,1,2,18,14,4,11,0.010755903,0.989244097,10,8,50641.5,"(6120.0, 6500.0]",12,12,4,364.366970028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010755903,0.0,0.0,0.0,0.010755903,1,0.0
44.0,Travel_Rarely,1459.0,10.0,4,Other,1,40,4,Male,41,3,2,4,Married,6465,19121,2,Y,Yes,13,3,4,80,0,9,5,4,4,2,1,3,0.018676844,0.981323156,4,0,25860.0,"(6120.0, 6500.0]",12,12,4,4285.439209488,0.018676844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018676844,0.0,1,0.0
48.0,Travel_Rarely,492.0,16.0,4,Life Sciences,1,1557,3,Female,96,3,2,3,Divorced,6439,13693,8,Y,No,14,3,3,80,1,18,2,3,8,7,7,7,0.009940952,0.990059048,8,0,32195.0,"(6120.0, 6500.0]",12,12,4,1633.457468832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009940952,0.0,0.0,0.0,0.009940952,1,0.0
47.0,Travel_Frequently,719.0,27.0,2,Life Sciences,1,785,2,Female,77,4,2,3,Single,6397,10339,4,Y,Yes,12,3,4,80,0,8,2,3,5,4,1,3,0.43001541,0.56998459,5,0,27187.25,"(6120.0, 6500.0]",12,12,4,53351.15188788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43001541,0.0,0.0,0.0,0.43001541,1,0.0
40.0,Travel_Frequently,692.0,11.0,3,Technical Degree,1,1985,4,Female,73,3,2,3,Married,6323,26849,1,Y,No,11,3,1,80,1,10,2,4,10,9,9,4,0.034594388,0.965405612,10,0,34776.5,"(6120.0, 6500.0]",12,12,4,11145.896680943999,0.0,0.0,0.034594388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034594388,0.0,1,0.0
37.0,Travel_Rarely,977.0,1.0,3,Life Sciences,1,1196,4,Female,56,2,2,4,Married,6474,9961,1,Y,No,13,3,2,80,1,14,2,2,14,8,3,11,0.001187572,0.998812428,10,4,44239.0,"(6120.0, 6500.0]",12,12,4,141.952856304,0.0,0.0,0.0,0.0,0.001187572,0.0,0.0,0.0,0.0,0.0,0.001187572,0.0,1,0.0
38.0,Travel_Rarely,1084.0,29.0,3,Technical Degree,1,273,4,Male,54,3,2,4,Married,6261,4185,3,Y,No,18,3,1,80,1,9,3,1,7,7,1,7,0.109072597,0.890927403,7,0,29739.75,"(6120.0, 6500.0]",12,12,4,5477.62582134,0.0,0.0,0.0,0.0,0.109072597,0.0,0.0,0.0,0.0,0.0,0.109072597,0.0,1,0.0
27.0,Non-Travel,210.0,1.0,1,Marketing,1,449,3,Male,73,3,2,2,Married,6349,22107,0,Y,Yes,13,3,4,80,1,6,0,3,5,4,1,4,0.067475769,0.932524231,5,0,26983.25,"(6120.0, 6500.0]",12,12,4,17900.241903396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067475769,0.0,0.0,0.0,0.067475769,1,0.0
36.0,Travel_Rarely,885.0,16.0,4,Life Sciences,1,1042,3,Female,43,4,1,1,Single,2743,8269,1,Y,No,16,3,3,80,0,18,1,3,17,13,15,14,0.112164918,0.887835082,10,7,21486.833333333336,"(2660.0, 2886.0]",3,3,13,11129.900483304,0.0,0.0,0.112164918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112164918,0.0,1,1.0
38.0,Travel_Frequently,1186.0,,4,Other,1,1060,3,Male,44,3,1,3,Married,2821,2997,3,Y,No,16,3,1,80,1,8,2,3,2,2,2,2,0.098116857,0.901883143,2,0,9873.5,"(2660.0, 2886.0]",3,3,13,3528.674645148,0.0,0.0,0.0,0.0,0.0,0.0,0.098116857,0.0,0.0,0.0,0.098116857,0.0,1,1.0
33.0,Travel_Rarely,350.0,,3,Marketing,1,485,4,Female,34,3,1,3,Single,2851,9150,1,Y,Yes,13,3,2,80,0,1,2,3,1,0,0,0,0.789289374,0.210710626,1,0,9265.75,"(2660.0, 2886.0]",3,3,13,86663.9732652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.789289374,0.0,0.0,0.789289374,1,1.0
40.0,Travel_Rarely,905.0,19.0,2,Medical,1,281,3,Male,99,3,2,4,Married,2741,16523,8,Y,Yes,15,3,3,80,1,15,2,4,7,2,3,7,0.300106775,0.699893225,7,0,13019.75,"(2660.0, 2886.0]",3,3,13,59503.9709199,0.0,0.0,0.300106775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.300106775,0.0,1,1.0
51.0,Travel_Frequently,968.0,6.0,2,Medical,1,1297,2,Female,40,2,1,3,Single,2838,4257,0,Y,No,14,3,2,80,0,8,6,2,7,0,7,7,0.755739314,0.244260686,7,0,13480.5,"(2660.0, 2886.0]",3,3,13,38606.187116376,0.0,0.0,0.755739314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755739314,0.0,1,1.0
42.0,Travel_Rarely,544.0,2.0,1,Technical Degree,1,470,3,Male,52,3,1,3,Divorced,2696,24017,0,Y,Yes,11,3,3,80,1,4,5,3,3,2,1,0,0.280272976,0.719727024,3,0,10110.0,"(2660.0, 2886.0]",3,3,13,80775.792775104,0.0,0.280272976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280272976,0.0,0.0,1,1.0
32.0,Non-Travel,953.0,,4,Technical Degree,1,1764,2,Male,65,3,1,2,Single,2718,17674,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7,0.079732323,0.920267677,7,0,12910.5,"(2660.0, 2886.0]",3,3,13,16910.268920423998,0.0,0.0,0.0,0.0,0.0,0.0,0.079732323,0.0,0.0,0.0,0.079732323,0.0,1,1.0
24.0,Travel_Frequently,1287.0,7.0,3,Life Sciences,1,647,1,Female,55,3,1,3,Married,2886,14168,1,Y,Yes,16,3,4,80,1,6,4,3,6,3,1,2,0.446843697,0.553156303,6,0,12987.0,"(2660.0, 2886.0]",3,3,13,75970.57798915199,0.0,0.0,0.446843697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446843697,0.0,1,1.0
33.0,Travel_Rarely,465.0,2.0,2,Life Sciences,1,328,1,Female,39,3,1,1,Married,2707,21509,7,Y,No,20,4,1,80,0,13,3,4,9,7,1,7,0.095346036,0.904653964,9,0,14211.75,"(2660.0, 2886.0]",3,3,13,24609.574659888,0.0,0.0,0.095346036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095346036,0.0,1,1.0
34.0,Travel_Rarely,1303.0,2.0,4,Life Sciences,1,579,4,Male,62,2,1,3,Divorced,2768,8416,3,Y,No,12,3,3,80,1,14,3,3,7,3,5,7,0.024115047,0.975884953,7,0,13148.0,"(2660.0, 2886.0]",3,3,13,2435.426826624,0.0,0.0,0.0,0.0,0.0,0.0,0.024115047,0.0,0.0,0.0,0.024115047,0.0,1,1.0
,Travel_Rarely,1214.0,1.0,3,Medical,1,105,2,Male,30,2,1,3,Single,2859,26278,1,Y,No,18,3,1,80,0,6,3,3,6,4,0,4,0.151111733,0.848888267,6,0,12865.5,"(2660.0, 2886.0]",3,3,13,47650.969437288,0.0,0.0,0.0,0.0,0.0,0.0,0.151111733,0.0,0.0,0.0,0.151111733,0.0,1,1.0
24.0,Travel_Rarely,1127.0,18.0,1,Life Sciences,1,150,2,Male,52,3,1,3,Married,2774,13257,0,Y,No,12,3,3,80,1,6,2,3,5,3,1,2,0.075017353,0.924982647,5,0,11789.5,"(2660.0, 2886.0]",3,3,13,11934.060584652,0.0,0.0,0.075017353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075017353,0.0,1,1.0
31.0,Travel_Frequently,793.0,20.0,3,Life Sciences,1,1135,3,Male,67,4,1,4,Married,2791,21981,0,Y,No,12,3,1,80,1,3,4,3,2,2,2,2,0.12137614,0.87862386,2,0,9768.5,"(2660.0, 2886.0]",3,3,13,32015.627200079998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12137614,0.0,0.0,0.12137614,1,1.0
44.0,Travel_Rarely,986.0,8.0,4,Life Sciences,1,874,1,Male,62,4,1,4,Married,2818,5044,2,Y,Yes,24,4,3,80,1,10,2,2,3,2,0,2,0.201787122,0.798212878,3,0,10567.5,"(2660.0, 2886.0]",3,3,13,12213.770920416,0.0,0.0,0.201787122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201787122,0.0,1,1.0
29.0,Travel_Rarely,1252.0,23.0,2,Life Sciences,1,824,3,Male,81,4,1,3,Married,2700,23779,1,Y,No,24,4,3,80,1,10,3,3,10,7,0,7,0.011502583,0.988497417,10,0,14850.0,"(2660.0, 2886.0]",3,3,13,3282.239053884,0.0,0.0,0.0,0.0,0.0,0.0,0.011502583,0.0,0.0,0.0,0.011502583,0.0,1,1.0
20.0,Travel_Rarely,1141.0,2.0,3,Medical,1,1657,3,Female,31,3,1,3,Single,2783,13251,1,Y,No,19,3,1,80,0,2,3,3,2,2,2,2,0.162279554,0.837720446,2,0,9740.5,"(2660.0, 2886.0]",3,3,13,25804.396440647997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162279554,0.0,0.0,0.162279554,1,1.0
,Travel_Frequently,426.0,17.0,4,Life Sciences,1,608,2,Female,58,3,1,3,Divorced,2741,22808,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,0.202609332,0.797390668,7,0,13019.75,"(2660.0, 2886.0]",3,3,13,55453.363731072,0.0,0.202609332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202609332,0.0,0.0,1,1.0
21.0,Travel_Rarely,156.0,12.0,3,Life Sciences,1,494,3,Female,90,4,1,2,Single,2716,25422,1,Y,No,15,3,4,80,0,1,0,3,1,0,0,0,0.123818976,0.876181024,1,0,8827.0,"(2660.0, 2886.0]",3,3,13,37772.712094464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123818976,0.0,0.0,0.123818976,1,1.0
31.0,Travel_Rarely,,2.0,4,Life Sciences,1,426,3,Male,32,3,1,4,Divorced,2695,7747,0,Y,Yes,18,3,2,80,1,3,2,1,2,2,2,2,0.153003285,0.846996715,2,0,9432.5,"(2660.0, 2886.0]",3,3,13,14223.79738674,0.0,0.0,0.0,0.0,0.0,0.0,0.153003285,0.0,0.0,0.0,0.153003285,0.0,1,1.0
22.0,Travel_Rarely,534.0,15.0,3,Medical,1,144,2,Female,59,3,1,4,Single,2871,23785,1,Y,No,15,3,3,80,0,1,5,3,0,0,0,0,0.123589271,0.876410729,0,0,8613.0,"(2660.0, 2886.0]",3,3,13,35274.84972882,0.0,0.0,0.123589271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123589271,0.0,1,1.0
36.0,Travel_Rarely,917.0,6.0,4,Life Sciences,1,1221,3,Male,60,1,1,3,Divorced,2741,6865,1,Y,No,14,3,3,80,1,7,4,3,7,7,1,7,0.026525388,0.973474612,7,0,13019.75,"(2660.0, 2886.0]",3,3,13,2185.1614634400003,0.0,0.0,0.026525388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026525388,0.0,1,1.0
31.0,Travel_Frequently,444.0,,3,Marketing,1,399,4,Female,84,3,1,2,Divorced,2789,3909,1,Y,No,11,3,3,80,1,2,5,2,2,2,2,2,0.103868091,0.896131909,2,0,9761.5,"(2660.0, 2886.0]",3,3,13,4872.244412628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103868091,0.0,0.0,0.103868091,1,1.0
47.0,Non-Travel,666.0,29.0,4,Life Sciences,1,376,1,Male,88,3,3,2,,11849,10268,1,Y,Yes,12,3,4,80,1,10,2,2,10,7,9,9,0.273616812,0.726383188,10,0,65169.5,"(10400.0, 13664.0]",17,17,9,33713.969107392,0.0,0.0,0.0,0.273616812,0.0,0.0,0.0,0.0,0.0,0.0,0.273616812,0.0,1,0.0
30.0,Travel_Rarely,634.0,17.0,4,Medical,1,1321,2,Female,95,3,3,1,Married,11916,25927,1,Y,Yes,23,4,4,80,2,9,2,3,9,1,0,8,0.270368859,0.729631141,9,0,62559.0,"(10400.0, 13664.0]",17,17,9,84118.240887516,0.0,0.0,0.0,0.270368859,0.0,0.0,0.0,0.0,0.0,0.0,0.270368859,0.0,1,0.0
39.0,Travel_Rarely,119.0,15.0,4,Marketing,1,1975,2,Male,77,3,4,1,Single,13341,25098,0,Y,No,12,3,1,80,0,21,3,3,20,8,11,10,0.554842593,0.445157407,10,10,117845.5,"(10400.0, 13664.0]",17,17,9,167105.27278936803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554842593,0.0,0.0,0.0,0.554842593,1,0.0
48.0,Travel_Rarely,1355.0,4.0,4,Life Sciences,1,1024,3,Male,78,2,3,3,Single,10999,22245,7,Y,No,14,3,2,80,0,27,3,3,15,11,4,8,0.039625711,0.960374289,10,5,78826.16666666667,"(10400.0, 13664.0]",17,17,9,10577.68729434,0.039625711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039625711,0.0,1,0.0
37.0,Travel_Rarely,397.0,7.0,4,Medical,1,102,1,Male,30,3,3,3,Single,13664,25258,4,Y,No,13,3,1,80,0,16,3,4,5,2,0,2,0.075619258,0.924380742,5,0,58072.0,"(10400.0, 13664.0]",17,17,9,22919.894622768,0.0,0.0,0.0,0.0,0.0,0.075619258,0.0,0.0,0.0,0.0,0.075619258,0.0,1,0.0
53.0,Non-Travel,661.0,1.0,4,Medical,1,1775,1,Female,60,2,4,3,Married,12965,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2,0.002983845,0.997016155,3,0,48618.75,"(10400.0, 13664.0]",17,17,9,798.76337112,0.0,0.0,0.0,0.0,0.002983845,0.0,0.0,0.0,0.0,0.0,0.002983845,0.0,1,0.0
39.0,Travel_Frequently,203.0,2.0,3,Life Sciences,1,1127,1,Male,84,3,4,4,Divorced,12169,13547,7,Y,No,11,3,4,80,3,21,4,3,18,7,11,5,0.050506402,0.949493598,10,8,99380.16666666667,"(10400.0, 13664.0]",17,17,9,8210.522734728,0.050506402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050506402,0.0,1,0.0
41.0,Travel_Rarely,796.0,4.0,1,Marketing,1,1815,3,Female,81,3,3,3,Divorced,10447,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5,0.045043835,0.954956165,10,12,99246.5,"(10400.0, 13664.0]",17,17,9,14301.23743716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045043835,0.0,0.0,0.0,0.045043835,1,0.0
56.0,Travel_Rarely,1369.0,23.0,3,Life Sciences,1,1373,4,Male,68,3,4,2,Married,13402,18235,4,Y,Yes,12,3,1,80,1,33,0,3,19,16,15,9,0.024755229,0.975244771,10,9,113917.0,"(10400.0, 13664.0]",17,17,9,5416.93920978,0.0,0.0,0.0,0.0,0.024755229,0.0,0.0,0.0,0.0,0.0,0.024755229,0.0,1,0.0
50.0,Travel_Rarely,1046.0,10.0,3,Technical Degree,1,491,4,Male,100,2,3,4,Single,10496,2755,6,Y,No,15,3,4,80,0,20,2,3,4,3,1,3,0.096630523,0.903369477,4,0,41984.0,"(10400.0, 13664.0]",17,17,9,3194.60509038,0.096630523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096630523,0.0,1,0.0
49.0,Travel_Rarely,1490.0,7.0,4,Life Sciences,1,1484,3,Male,35,3,3,2,Divorced,10466,20948,3,Y,No,14,3,2,80,2,29,3,3,8,7,0,7,0.000694424,0.999305576,8,0,52330.0,"(10400.0, 13664.0]",17,17,9,174.561527424,0.000694424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000694424,0.0,1,0.0
37.0,Non-Travel,728.0,1.0,4,Medical,1,380,1,Female,80,3,3,4,Divorced,13603,11677,2,Y,Yes,18,3,1,80,2,15,2,3,5,2,0,2,0.014717059,0.985282941,5,0,57812.75,"(10400.0, 13664.0]",17,17,9,2062.2131753159997,0.0,0.0,0.0,0.0,0.0,0.014717059,0.0,0.0,0.0,0.0,0.014717059,0.0,1,0.0
